Player,Nationality,Rating,Image
Finn, SE,39,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Emo, VN,66,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Styx, AU,69,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Lac, AR,65,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Tianzhen, CN,44,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Bugi, KR,43,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Bvoy, KR,60,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Kaiser, DE,26,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Perkz, HR,52,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Solokill, HK,41,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
LeeSA, CN,40,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Mir, KR,37,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
River1, CN,49,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
mfis, VN,46,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Effort, KR,12,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Tarzan, KR,45,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Leave, CN,53,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Niket, CN,27,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Qingtian, CN,45,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Duck1, CN,47,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Nectaar, AU,38,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
RyuK, VN,46,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
ZUIAN, CN,43,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
glfs, CN,51,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
neny, CN,50,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Fireblade, VN,51,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
SofM, VN,37,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Tomrio, VN,55,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Marcus, VN,57,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Quantum, KR,23,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
destroy, KR,41,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Astaa, AU,19,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Realer, AU,48,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
LP, CN,48,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Szygenda, DK,38,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Whitelotus, AR,38,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Samver, KR,38,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Incursio, AU,75,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Raes, NZ,90,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Toucouille, FR,56,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Jett, KR,62,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Ko1eee, TW,54,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Meifan, AU,48,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
m0chi,,50,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
frosty, BR,26,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
van, JP,49,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
DaJeung, KR,47,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Kongyue, TW,39,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Praedyth, AU,50,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Rineko, CN,44,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Voice, AU,36,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
gunkrab, AU,49,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
StineR, BR,31,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
xyno, BR,43,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Sovereign,,33,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Frog, KR,35,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
DDoiV, KR,25,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
FIESTA, KR,44,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
huanfeng, CN,39,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Aladoric, AU,45,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Kevy, AU,70,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Shini, BR,59,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
fighto, RU,73,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Dioge, BR,54,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Yupps, BR,41,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Wiz, KR,32,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
XuHao, VN,26,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Zzk, KR,36,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Betao, BR,38,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Guapi, NZ,45,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
ZOEN, AR,33,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Killerqueen, VN,31,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Optimus,,40,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
VENDRICK, NZ,35,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
brTT, BR,30,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
gabn, NZ,8,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Leaper, KR,76,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Luon, KR,39,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Rahel, KR,77,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
0909, CN,43,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Canna, KR,40,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Closer, TR,28,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
JNX, DE,43,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Lyncas, LT,44,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Prage, TW,62,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Raptor, KR,47,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
SoCool, TW,40,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Vladi, GR,52,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
GuGer, KR,10,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Juhan, KR,31,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
ShiauC, TW,27,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Th3Antonio, ES,39,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Demy, MX,65,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Keine, KR,75,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Loopy, KR,30,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Beenie, BR,46,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Leza, MX,54,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
TopLop, AR,35,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Trigger, KR,56,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Vahvel, BR,24,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Abyss, TW,26,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Chenxuan, CN,9,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
GuanGuan, TW,27,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Hyo, VN,36,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
K1ller, VN,47,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Kerry, TW,9,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
LilV, TW,36,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
RYue, TW,26,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Taeyoon, KR,36,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Wen, TW,23,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Yuki, VN,38,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
eHopp,,26,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Thanatos, KR,53,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
xiaoyueji, CN,60,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Licorice, CA,40,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Linfeng, CN,37,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Nogo, VN,45,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Quad, KR,52,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Raina, JP,16,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Spica, CN,40,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
YoungJae, KR,37,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Zven, DK,56,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Casting, KR,31,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Palette, VN,18,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
225, AU,40,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Chungy, AU,87,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Daiky, CO,64,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Guwon, KR,66,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Calix, KR,43,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
scary, BR,27,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
9God, CN,26,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Cadence, AU,7,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Feather, CN,17,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Halo, AU,12,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Hanabi, TW,26,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Maple Syrup,,27,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Moyan, CN,25,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
N0way, VN,26,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Tomio, CA,22,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Toppy, AU,0,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
WildTurtle, CA,34,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
XZZ, CN,42,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Yojin,,32,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Youdang, CN,25,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Yusah, VN,12,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
uZent, BR,2,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Harky, VN,94,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
evewin,,64,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Juice, CN,22,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Mihile, KR,33,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Pullbae, KR,47,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
TheNiu, CN,18,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
Xiamu, CN,1,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/3f/EDG_Xiamu_2024_Split_1.png/revision/latest/scale-to-width-down/220?cb=20240307144147
